"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Isaiah Bowser",6900,"UCF","TEMP",1,34.75,11.25,15.0837556105278,1.99425831455663,17.835765838623,2.58489359980044
"2","Richard Reese",5400,"BAY","WVU",1,29.25,25.75,17.7438929545924,2.05481162925079,20.9495182037354,3.87954040809914
"3","Tony Mathis Jr.",5200,"WVU","BAY",1,25.75,29.25,14.9424133581754,2.6844603035389,16.4883136749268,3.17082955287053
"4","Darvon Hubbard",3500,"TEMP","UCF",1,11.25,34.75,13.007399250802,3.05979112832529,12.9734363555908,3.70669610159738
"5","Edward Saydee",4900,"TEMP","UCF",2,11.25,34.75,6.61963082881199,1.86591395903999,5.93184947967529,1.21058152646435
"6","Justin Johnson Jr.",4000,"WVU","BAY",2,25.75,29.25,10.213208210749,2.18150389118778,8.88358783721924,2.22089695930481
"7","Qualan Jones",3600,"BAY","WVU",2,29.25,25.75,9.11170516948234,2.92090206341763,10.5131225585938,2.9203118218316
"8","RJ Harvey",3000,"UCF","TEMP",2,34.75,11.25,8.15012523660844,1.96586211380121,11.0323839187622,3.67746130625407
"9","CJ Donaldson",5600,"WVU","BAY",3,25.75,29.25,5.83657326371502,2.63482441927832,8.80480766296387,1.57228708267212
"10","Johnny Richardson",4500,"UCF","TEMP",3,34.75,11.25,4.73312811572057,2.94139830707821,7.72393226623535,1.71642939249674
"11","Craig Williams",3300,"BAY","WVU",3,29.25,25.75,3.40292907382661,2.11837789964836,7.01147747039795,2.12469014254483
"12","Jakari Norwood",3000,"TEMP","UCF",3,11.25,34.75,5.34574493385871,2.54155370592026,5.04157257080078,1.68052419026693
"13","Mark-Antony Richards",3200,"UCF","TEMP",4,34.75,11.25,1.91624690530774,1.73965681392706,9.40608501434326,2.93940156698227
"14","Trey Blair",3000,"TEMP","UCF",4,11.25,34.75,2.25279374665489,2.09149627059005,4.29539680480957,1.43179893493652
"15","Onasis Neely",3000,"TEMP","UCF",5,11.25,34.75,1.78462205782871,1.66953907100116,4.29539680480957,1.43179893493652
